card_txn_id,card_id,txn_date,merchant_category,amount,is_fraud,customer_id,name,city,state,occupation,annual_income_x,credit_score,txn_year,txn_month,txn_day,txn_day_of_week,txn_hour,amount_income_ratio,amount_log,avg_amount,std_amount,total_spent,txn_count,annual_income_y,total_fraud,fraud_rate,merchant_category_encoded,city_encoded,state_encoded,occupation_encoded,fraud_probability,predicted_fraud,risk_level,is_life_event
2134379,10004,2019-10-06,ATM Withdrawal,3611.73,0,34244,Kiran Kumar,Ahmedabad,Gujarat,Retired,2584114,751,2019,10,6,6,0,0.0013976661255400784,8.192218998214047,1613.2411627906977,1529.13166798863,138738.74,86,2584114,0,0.0,0,0,1,2,7.123856e-05,0,Low,False
2059582,10024,2020-09-19,Shopping,223.98,1,33811,Ritu Garcia,Pune,Maharashtra,Business Owner,2542000,688,2020,9,19,5,0,8.811168839036648e-05,5.4160115093646795,1999.6548936170216,1711.7384903786383,281951.34,141,2542000,1,0.007042253521126761,11,14,5,0,0.009789134,0,Low,False
892111,22950,2023-03-11,Utilities,2985.67,0,58685,Sarah Sharma,Lucknow,Uttar Pradesh,Freelancer,1806044,594,2023,3,11,5,0,0.001653153714331592,8.001914333371673,2380.4221739130435,2481.1118033932667,109499.42,46,1806044,0,0.0,13,11,10,1,0.00012645528,0,Low,False
491300,54343,2019-08-13,Groceries,480.75,0,6029,Susan Iyer,Bengaluru,Karnataka,Self Employed,918804,782,2019,8,13,1,0,0.0005232339832717497,6.177425307294476,1773.9141605839416,1803.1057670913692,486052.48,274,918804,2,0.007272727272727273,6,1,2,5,0.14231025,0,Medium,False
2840058,39715,2024-07-07,Utilities,2101.19,0,52673,Patricia Miller,Lucknow,Uttar Pradesh,Retired,2975347,772,2024,7,7,6,0,0.0007061997453743226,7.650734937456619,1688.6576033057852,1508.7726651257794,408655.14,242,2975347,1,0.00411522633744856,13,11,10,2,6.816835e-05,0,Low,False
1237906,10284,2021-04-10,Fund Transfer,2745.23,0,47678,Pooja Patel,Chennai,Tamil Nadu,Salaried - Government,1941385,368,2021,4,10,5,0,0.0014140567615095606,7.917984341014131,1757.7413684210526,1803.9007695521004,166985.43,95,1941385,1,0.010416666666666666,5,4,8,3,0.37447152,1,High,False
1000852,24463,2025-06-11,ATM Withdrawal,366.31,0,42960,Arjun Desai,Bengaluru,Karnataka,Self Employed,241043,361,2025,6,11,2,0,0.0015196810540814125,5.90620617815607,1858.76375,1816.6760050118019,89220.66,48,241043,1,0.02040816326530612,0,1,2,5,0.13742284,0,Medium,False
2685589,58199,2020-10-29,Shopping,2308.85,0,30312,Kiran Pillai,Mumbai,Maharashtra,Retired,2571390,528,2020,10,29,3,0,0.0008978992304165333,7.744937866342531,2036.33176,2105.462560042814,254541.47,125,2571390,0,0.0,11,12,5,2,0.00032350648,0,Low,False
1733267,18095,2023-04-10,ATM Withdrawal,5385.59,1,51722,Barbara Garcia,Jaipur,Rajasthan,Business Owner,2424937,765,2023,4,10,0,0,0.0022209186379198147,8.591667810632424,2198.9370642201834,1981.6173226443761,239684.14,109,2424937,1,0.00909090909090909,0,8,7,0,0.07477765,0,Low,False
2269832,1451,2020-04-14,Insurance,1649.04,0,12869,David Williams,Kochi,Kerala,Salaried - Government,1177940,789,2020,4,14,1,0,0.0013999342921249876,7.408554809025026,1566.4102857142857,1680.6270525544328,164473.08,105,1177940,0,0.0,8,9,3,3,0.00044271298,0,Low,False
2722018,28413,2018-03-13,Healthcare,435.78,0,43079,Arjun Chatterjee,Chandigarh,Punjab,Salaried - Government,2530377,732,2018,3,13,1,0,0.00017221932849558445,6.079429635836626,1975.0995789473684,1928.114798246422,187634.46,95,2530377,0,0.0,7,3,6,3,0.00032901185,0,Low,False
2550189,36282,2025-06-04,Travel,298.83,0,15651,Manoj Rodriguez,Lucknow,Uttar Pradesh,Salaried - Government,2869507,893,2025,6,4,2,0,0.00010413980375729916,5.703215647373298,1622.8815,1594.1891461444818,64915.26,40,2869507,0,0.0,12,11,10,3,6.855807e-05,0,Low,False
303463,39656,2023-01-30,Insurance,995.32,0,55384,Anita Davis,Bengaluru,Karnataka,Salaried - Government,2403702,367,2023,1,30,0,0,0.00041407777915990456,6.904068491124142,1931.0958252427183,1711.3685732108022,198902.87,103,2403702,1,0.009615384615384616,8,1,2,3,0.18066247,0,Medium,False
351293,29912,2022-04-24,Travel,2109.54,0,9344,Arjun Jones,Hyderabad,Telangana,Retired,2149612,589,2022,4,24,6,0,0.0009813580397960006,7.654699117897724,2054.3083146067415,2025.9783557867647,182833.44,89,2149612,0,0.0,12,6,9,2,0.00018259246,0,Low,False
2826583,26462,2019-02-28,Healthcare,1091.86,0,22407,Arjun Johnson,Bengaluru,Karnataka,Business Owner,2939079,652,2019,2,28,3,0,0.0003714972032064455,6.996553392140935,2089.653469387755,2032.4827772830686,102393.02,49,2939079,0,0.0,7,1,2,0,0.00017860717,0,Low,False
1924587,29349,2019-02-25,Rent,3084.07,0,40257,Kavya Verma,Kolkata,West Bengal,Salaried - Private,1343640,843,2019,2,25,0,0,0.0022953080473132334,8.034329626519666,1955.5904188481677,1934.333892307724,373517.77,191,1343640,3,0.015625,9,10,11,4,0.14059862,0,Medium,False
908977,7474,2020-11-11,Education,2298.74,0,40576,Deepak Joshi,Chandigarh,Punjab,Salaried - Government,2109336,552,2020,11,11,2,0,0.0010897926694501637,7.740551352049085,2114.9282524271844,2014.5293461410736,217837.61,103,2109336,0,0.0,2,3,6,3,0.0002775762,0,Low,False
324765,22933,2023-10-04,Entertainment,2167.7,0,39657,Kavya Gupta,Lucknow,Uttar Pradesh,Salaried - Government,2907386,388,2023,10,4,2,0,0.0007455835772809054,7.6818831886743615,1939.4582500000001,1927.201182646559,77578.33,40,2907386,0,0.0,3,11,10,3,0.00014635953,0,Low,False
2646173,31468,2020-07-15,Utilities,903.33,0,50102,Robert Reddy,Hyderabad,Telangana,Salaried - Government,410699,861,2020,7,15,2,0,0.002199488677867056,6.807194338027523,2197.7548181818183,2657.03089050446,241753.03,110,410699,0,0.0,13,6,9,3,0.00015359769,0,Low,False
358853,63351,2019-08-31,Groceries,438.04,0,15000,David Desai,Jaipur,Rajasthan,Student,1594708,757,2019,8,31,5,0,0.0002746833434814753,6.0845905250974655,1940.0738709677419,1862.4560773992428,180426.87,93,1594708,0,0.0,6,8,7,6,0.00013059983,0,Low,False
2680631,24400,2024-11-30,Fuel,384.43,0,40653,Charles Pillai,Kolkata,West Bengal,Retired,1476664,873,2024,11,30,5,0,0.0002603366369488002,5.954359594154741,1553.6254545454547,1532.458952467394,68359.52,44,1476664,0,0.0,4,10,11,2,0.000102699225,0,Low,False
366666,21541,2019-01-08,Utilities,539.05,0,9628,Amit Joshi,Nagpur,Maharashtra,Self Employed,1287296,842,2019,1,8,1,0,0.00041874563523413785,6.291661727864483,1535.9431818181818,1386.909240723269,67581.5,44,1287296,0,0.0,13,13,5,5,0.00014258228,0,Low,False
2512280,21353,2022-08-31,Groceries,1726.06,0,7546,Jennifer Reddy,Chennai,Tamil Nadu,Salaried - Private,1697284,869,2022,8,31,2,0,0.001016953546399102,7.454175819870914,1742.6636470588235,1568.3873348236878,148126.41,85,1697284,0,0.0,6,4,8,4,0.00012896309,0,Low,False
457645,55861,2023-08-06,Shopping,233.01,0,58565,Ajay Davis,Nagpur,Maharashtra,Self Employed,1621271,614,2023,8,6,6,0,0.0001437204861368111,5.455363849487321,1788.4316279069767,1428.7275510146221,76902.56,43,1621271,0,0.0,11,13,5,5,0.000106955056,0,Low,False
669897,60631,2024-01-21,Entertainment,792.67,0,54548,Mary Johnson,Hyderabad,Telangana,Salaried - Private,343539,713,2024,1,21,6,0,0.002307358677301042,6.6766677577259355,1901.3356451612904,2008.0280875575183,235765.62,124,343539,0,0.0,3,6,9,4,0.0001246725,0,Low,False
2665926,64610,2019-06-21,Fund Transfer,900.46,0,3554,Joseph Martinez,Pune,Maharashtra,Salaried - Government,1396255,752,2019,6,21,4,0,0.000644910388925813,6.8040156711653506,1787.11893129771,1702.0876404007533,234112.58000000002,131,1396255,0,0.0,5,14,5,3,0.0002528071,0,Low,False
827453,63140,2019-03-17,Travel,2351.53,0,329,Kavya Pillai,Kolkata,West Bengal,Self Employed,2353328,506,2019,3,17,6,0,0.0009992355510003064,7.763246623769297,1783.681513944223,1889.5271926524103,447704.06,251,2353328,0,0.0,12,10,11,5,0.00015438869,0,Low,False
436983,63026,2026-06-18,Insurance,561.38,0,34270,Anita Rao,Chandigarh,Punjab,Student,2283621,496,2026,6,18,3,0,0.0002458287755153874,6.332177777986449,1815.9071978021977,1753.6139928533219,660990.22,364,2283621,0,0.0,8,3,6,6,0.00010137576,0,Low,False
2064102,29387,2025-01-05,Fuel,1851.41,0,18829,Elizabeth Pillai,Delhi,Delhi,Self Employed,1196095,661,2025,1,5,6,0,0.001547877427898764,7.524242772994098,2172.857263157895,2106.6614009862137,206421.44,95,1196095,0,0.0,4,5,0,5,0.00012156681,0,Low,False
2665782,21061,2018-09-24,Groceries,2505.94,0,26479,James Kumar,Kolkata,West Bengal,Freelancer,2395196,590,2018,9,24,0,0,0.0010462354453516767,7.82681816488426,2145.5067407407405,1883.5076370997751,289643.41,135,2395196,1,0.007352941176470588,6,10,11,1,0.03450156,0,Low,False
464278,50405,2020-08-07,Education,4086.17,0,37336,James Bose,Nagpur,Maharashtra,Salaried - Government,1342771,303,2020,8,7,4,0,0.0030430854977613474,8.315608078001395,2114.603421052632,1985.5788687260006,80354.93000000001,38,1342771,0,0.0,2,13,5,3,0.00016165181,0,Low,False
2921154,44917,2021-10-06,Dining,1187.37,0,14179,John Bose,Delhi,Delhi,Salaried - Private,2291198,660,2021,10,6,2,0,0.0005182308476915362,7.0803378992442365,1887.9128846153847,2577.2509474946564,98171.47,52,2291198,1,0.018867924528301886,1,5,0,4,0.2303948,0,Medium,False
1402001,15427,2022-03-22,Fund Transfer,1190.92,1,57989,James Desai,Ahmedabad,Gujarat,Freelancer,2229285,380,2022,3,22,1,0,0.0005342158879569512,7.083320731279084,1843.361214953271,1786.8459564845293,197239.65,107,2229285,1,0.009259259259259259,5,0,1,1,0.5290871,1,High,False
920293,33777,2024-02-27,Groceries,732.4,0,38236,Deepak Singh,Ahmedabad,Gujarat,Salaried - Private,1574738,403,2024,2,27,1,0,0.00046509294556113743,6.597691255637225,1439.8966666666665,1859.2994401802378,64795.35,45,1574738,0,0.0,6,0,1,4,0.00015238352,0,Low,False
479690,48401,2024-08-05,Shopping,3029.93,0,28160,Manoj Kumar,Bhopal,Madhya Pradesh,Student,1511881,390,2024,8,5,0,0,0.002004078360612799,8.016624782102895,2060.7151599999997,2026.2370920353655,515178.79,250,1511881,0,0.0,11,2,4,6,0.00024241213,0,Low,False
2510784,19298,2025-02-04,Rent,530.4,0,32019,Mary Kapoor,Bhopal,Madhya Pradesh,Salaried - Government,1992769,329,2025,2,4,1,0,0.0002661621762672059,6.275515033325713,1618.8192715231787,1676.1785333243786,244441.71,151,1992769,0,0.0,9,2,4,3,0.00026838738,0,Low,False
985890,16295,2022-11-14,ATM Withdrawal,2681.37,0,59712,Anjali Brown,Ahmedabad,Gujarat,Retired,2191986,723,2022,11,14,0,0,0.001223259991961631,7.894456011075162,1849.5457777777776,1792.9959116774596,166459.12,90,2191986,1,0.01098901098901099,0,0,1,2,0.24354778,0,Medium,False
2984660,61839,2023-03-29,Shopping,81.4,0,25234,Priya Mehta,Kochi,Kerala,Student,1984695,478,2023,3,29,2,0,4.101383788751527e-05,4.411585436915426,1925.3276804123711,1771.7659854595295,373513.57,194,1984695,0,0.0,11,9,3,6,8.9591216e-05,0,Low,False
307669,16592,2020-08-06,Entertainment,1368.08,0,8915,Barbara Mehta,Nagpur,Maharashtra,Salaried - Government,1473473,650,2020,8,6,3,0,0.0009284724399616145,7.221894260396279,2006.6913829787234,1882.6106769353482,188628.99,94,1473473,0,0.0,3,13,5,3,0.00047670578,0,Low,False
1841805,61509,2024-06-21,Fuel,1548.21,0,35016,William Miller,Ahmedabad,Gujarat,Retired,2601255,875,2024,6,21,4,0,0.0005951778679222652,7.345500402564252,2055.092804878049,2027.2636292517798,168517.61,82,2601255,1,0.012048192771084338,4,0,1,2,0.17095765,0,Medium,False
78457,12952,2021-09-02,Education,254.0,0,33709,Jessica Bose,Mumbai,Maharashtra,Salaried - Private,2280272,876,2021,9,2,3,0,0.00011139017126458104,5.541263545158426,1618.3098924731185,1558.5571823801977,150502.82,93,2280272,2,0.02127659574468085,2,12,5,4,0.069442645,0,Low,False
2245904,34648,2024-06-19,Fuel,1560.9,0,22790,James Desai,Hyderabad,Telangana,Salaried - Private,3025642,448,2024,6,19,2,0,0.0005158903413257942,7.353658307863677,1538.4821739130434,1825.0764056905955,70770.18,46,3025642,2,0.0425531914893617,4,6,9,4,0.50934076,1,High,False
1940165,64973,2024-04-26,Fund Transfer,3410.95,0,30442,Ajay Joshi,Bhopal,Madhya Pradesh,Salaried - Government,3413932,837,2024,4,26,4,0,0.000999126227726203,8.135039254342415,2111.2373684210525,1903.8173310138063,200567.55,95,3413932,2,0.020833333333333332,5,2,4,3,0.21771212,0,Medium,False
838027,16787,2021-01-09,Travel,88.56,0,871,Amit Nair,Jaipur,Rajasthan,Salaried - Private,318468,734,2021,1,9,5,0,0.0002780804411104378,4.494908791730554,1814.250223880597,1633.4004854578484,243109.53,134,318468,0,0.0,12,8,7,4,0.00026494774,0,Low,False
1349052,8473,2024-08-21,Shopping,2420.0,0,11643,Pooja Brown,Pune,Maharashtra,Freelancer,278437,629,2024,8,21,2,0,0.00869134241734246,7.791935956938058,2389.4864150943395,2191.831351457299,126642.78,53,278437,1,0.018518518518518517,11,14,5,1,0.024470905,0,Low,False
1074872,37989,2020-11-22,Utilities,2523.09,0,38551,Thomas Kapoor,Kochi,Kerala,Retired,3111206,518,2020,11,22,6,0,0.000810968219086676,7.833635880711596,1961.910625,2069.028260178207,156952.85,80,3111206,0,0.0,13,9,3,2,0.0001029465,0,Low,False
2649161,38325,2020-02-15,Fuel,2835.67,0,54348,David Davis,Bhopal,Madhya Pradesh,Retired,1159064,449,2020,2,15,5,0,0.00244651507896451,7.950386107986751,1639.0438775510204,1421.8780966791428,80313.15,49,1159064,0,0.0,4,2,4,2,0.00044581847,0,Low,False
1820202,57392,2018-06-30,Utilities,3820.56,0,48230,Barbara Mehta,Lucknow,Uttar Pradesh,Retired,1689666,650,2018,6,30,5,0,0.0022611319271785505,8.248413995200794,1850.002456140351,1547.436541128217,105450.14,57,1689666,0,0.0,13,11,10,2,9.761715e-05,0,Low,False
1491506,25305,2018-10-15,Fuel,4257.48,1,31450,Amit Jones,Jaipur,Rajasthan,Salaried - Private,2285014,584,2018,10,15,0,0,0.0018632175281125068,8.356667568080733,1963.0444791666666,2080.6342261080777,188452.27,96,2285014,2,0.020618556701030927,4,8,7,4,0.663561,1,High,False
2716560,38077,2026-05-08,Salary Credit,533.73,0,26656,David Martinez,Mumbai,Maharashtra,Retired,2430952,823,2026,5,8,4,0,0.0002195558696527658,6.281761946608581,1818.3440666666665,1326.1981747636507,272751.61,150,2430952,1,0.006622516556291391,10,12,5,2,0.010382414,0,Low,False
1056732,37129,2022-02-19,Travel,3969.04,0,14915,Kavya Iyer,Mumbai,Maharashtra,Salaried - Private,1265682,345,2022,2,19,5,0,0.003135887896100366,8.286531449197229,1814.1192045454545,1877.7483532808083,159642.49,88,1265682,0,0.0,12,12,5,4,0.000114450304,0,Low,True
1802731,25184,2019-07-11,Utilities,970.1,0,9108,Pooja Martinez,Lucknow,Uttar Pradesh,Self Employed,2516280,450,2019,7,11,3,0,0.00038552927912264174,6.878429449600309,2172.3272527472527,2278.758963379978,197681.78,91,2516280,0,0.0,13,11,10,5,0.00016156351,0,Low,False
1222472,31766,2024-07-14,Groceries,279.66,0,26888,Richard Garcia,Chandigarh,Punjab,Freelancer,272150,527,2024,7,14,6,0,0.0010275913004177829,5.63714397232299,1700.9518055555554,1448.0174823134653,122468.53,72,272150,0,0.0,6,3,6,1,0.00027032962,0,Low,False
2087617,28198,2019-03-17,Fund Transfer,1038.73,0,57200,Michael Brown,Jaipur,Rajasthan,Salaried - Private,1569629,458,2019,3,17,6,0,0.0006617674228958417,6.946716343044895,1904.7683974358974,1740.9491999716508,297143.87,156,1569629,1,0.006369426751592357,5,8,7,4,0.040397704,0,Low,False
920183,43931,2025-06-04,Education,3078.79,0,13280,Michael Nair,Kolkata,West Bengal,Salaried - Government,1185400,643,2025,6,4,2,0,0.002597256118393691,8.032616691824952,2020.8394565217393,2053.3947124365395,185917.23,92,1185400,1,0.010752688172043012,2,10,11,3,0.033380248,0,Low,False
1082174,47499,2021-07-27,Travel,978.78,0,24513,Linda Kumar,Kolkata,West Bengal,Business Owner,1502083,485,2021,7,27,1,0,0.0006516146899907062,6.887328056667093,1733.93975,1626.5678914417213,69357.59,40,1502083,0,0.0,12,10,11,0,0.00017312962,0,Low,False
66791,677,2024-04-26,Salary Credit,455.59,0,43112,Susan Malhotra,Chennai,Tamil Nadu,Self Employed,1430300,799,2024,4,26,4,0,0.0003185273589265476,6.1237858328484185,1692.6679393939396,1814.5154833801264,279290.21,165,1430300,2,0.012048192771084338,10,4,8,5,0.19166261,0,Medium,False
1638558,12449,2026-02-13,Salary Credit,3800.68,0,29061,Karen Kumar,Bhopal,Madhya Pradesh,Freelancer,350037,585,2026,2,13,4,0,0.010857906855827082,8.243198353277897,1954.397543859649,1958.0869837771409,334201.98,171,350037,1,0.005813953488372093,10,2,4,1,0.0026072506,0,Low,False
1609199,54454,2026-03-15,Fund Transfer,530.21,0,43673,Sarah Rodriguez,Kolkata,West Bengal,Student,1466927,596,2026,3,15,6,0,0.0003614424157150181,6.2751574232862355,1858.711224489796,1886.8990023525098,182153.7,98,1466927,2,0.020202020202020204,5,10,11,6,0.017855443,0,Low,False
567944,3957,2021-02-17,Education,2176.59,0,27538,Vikram Smith,Hyderabad,Telangana,Freelancer,3380350,718,2021,2,17,2,0,0.0006438946724763199,7.685974039675048,1766.6159333333335,1843.7566529978826,264992.39,150,3380350,1,0.006622516556291391,2,6,9,1,0.3364437,0,High,False
2884205,49048,2021-11-02,Dining,6126.36,0,39458,Kavya Patel,Bengaluru,Karnataka,Student,2080192,516,2021,11,2,1,0,0.0029450921140490327,8.720519267324034,1873.7332116788323,1830.980859037892,256701.45,137,2080192,0,0.0,1,1,2,6,0.00026332441,0,Low,False
252462,27532,2018-01-06,Education,1280.23,0,13801,Jessica Rodriguez,Chennai,Tamil Nadu,Student,283963,650,2018,1,6,5,0,0.004508423602991928,7.155575833008787,1633.7883962264152,1724.2124976630355,173181.57,106,283963,1,0.009345794392523364,2,4,8,6,0.1443311,0,Medium,False
2103484,4129,2024-01-31,Dining,2906.77,0,30481,Kiran Rao,Nagpur,Maharashtra,Student,1459595,679,2024,1,31,2,0,0.001991489425841123,7.9751417433659,1808.4935897435898,1780.4856076581627,141062.5,78,1459595,2,0.02531645569620253,1,13,5,6,0.023781966,0,Low,False
2055791,44105,2021-09-14,Salary Credit,5481.92,0,24098,Mary Malhotra,Delhi,Delhi,Freelancer,1577723,499,2021,9,14,1,0,0.0034745747671962902,8.609393084744989,1854.079146757679,1772.8502257643668,543245.19,293,1577723,3,0.01020408163265306,10,5,0,1,0.7632941,1,High,False
903619,34151,2021-08-23,Dining,373.9,1,36338,Rahul Bose,Delhi,Delhi,Salaried - Private,777411,489,2021,8,23,0,0,0.0004809547575802792,5.926659323741866,2061.8806666666665,2723.4403864254737,61856.42,30,777411,1,0.03225806451612903,1,5,0,4,0.23884182,0,Medium,False
421441,32382,2025-03-05,Education,965.28,0,11019,Patricia Pillai,Lucknow,Uttar Pradesh,Business Owner,3060201,385,2025,3,5,2,0,0.0003154301578784668,6.873453647285116,1724.9956666666667,1608.512014639458,258749.35,150,3060201,2,0.013245033112582781,2,11,10,0,0.11825323,0,Medium,False
1370091,3348,2024-12-24,Utilities,3082.79,0,32976,Suresh Rao,Mumbai,Maharashtra,Salaried - Government,3070097,724,2024,12,24,1,0,0.0010041340699873424,8.033914638979546,1674.960303030303,1487.633832871856,165821.07,99,3070097,0,0.0,13,12,5,3,5.607994e-05,0,Low,False
2638867,58616,2018-02-18,Education,1168.88,0,25483,Ajay Reddy,Chennai,Tamil Nadu,Retired,977661,550,2018,2,18,6,0,0.001195587022917941,7.06465645842918,1877.5096875,2055.1252252415447,180240.93,96,977661,1,0.010309278350515464,2,4,8,2,0.076973595,0,Low,False
490704,13365,2026-05-20,ATM Withdrawal,751.31,1,30840,Arjun Bose,Delhi,Delhi,Business Owner,1391650,878,2026,5,20,2,0,0.0005398695506272765,6.623148473047284,1965.415357142857,2147.1730121593964,165094.88999999998,84,1391650,1,0.011764705882352941,0,5,0,0,0.0029593755,0,Low,False
1665363,12994,2021-10-22,Fund Transfer,1948.33,0,3588,Priya Verma,Pune,Maharashtra,Student,3433137,715,2021,10,22,4,0,0.0005675070445755457,7.575241002773723,1766.7320512820513,1501.5216041283265,68902.55,39,3433137,0,0.0,5,14,5,6,0.00012255333,0,Low,False
2241737,26357,2021-07-02,Fund Transfer,2088.22,0,37917,John Pillai,Bengaluru,Karnataka,Freelancer,3329531,682,2021,7,2,4,0,0.0006271812374832258,7.644546069558635,1797.1520652173913,1817.4509458092768,330675.98,184,3329531,0,0.0,5,1,2,1,0.0006458702,0,Low,False
893017,37465,2019-06-02,Salary Credit,653.11,0,51049,Kavya Garcia,Kochi,Kerala,Self Employed,258285,712,2019,6,2,6,0,0.0025286310523992784,6.483275533032539,1293.3639024390243,1273.6924108176158,53027.92,41,258285,0,0.0,10,9,3,5,0.00010314018,0,Low,False
497794,63291,2020-01-06,Dining,1969.76,0,15952,David Martinez,Mumbai,Maharashtra,Business Owner,782741,465,2020,1,6,0,0,0.0025164869139512125,7.58617453413747,2091.2526153846156,1827.125965743011,271862.84,130,782741,0,0.0,1,12,5,0,0.0003755696,0,Low,False
1944922,60058,2022-12-26,Travel,3797.89,1,41087,Sneha Malhotra,Bhopal,Madhya Pradesh,Retired,1473064,878,2022,12,26,0,0,0.002578222956895996,8.242464197780267,1731.9078417266187,1585.9837214567315,240735.19,139,1473064,1,0.007142857142857143,12,2,4,2,0.0057534967,0,Low,True
2135747,12367,2025-08-30,Salary Credit,3741.32,0,4626,Divya Reddy,Ahmedabad,Gujarat,Salaried - Private,1843666,628,2025,8,30,5,0,0.002029281860552909,8.227461018944739,1616.2112857142856,1602.4185661324896,226269.58,140,1843666,0,0.0,10,0,1,4,0.00011638964,0,Low,False
1548876,15268,2025-03-26,Groceries,177.46,0,57290,Amit Rodriguez,Kochi,Kerala,Student,1040083,354,2025,3,26,2,0,0.00017062083447106196,5.184364486472005,1831.453488372093,1485.0512811060587,157505.0,86,1040083,1,0.011494252873563218,6,9,3,6,0.063506134,0,Low,False
2550234,46424,2018-02-28,Groceries,3336.78,0,41086,Richard Rao,Kolkata,West Bengal,Student,1549626,571,2018,2,28,2,0,0.0021532794666071255,8.113061194320592,1868.0594666666666,1707.99935261863,140104.46,75,1549626,1,0.013157894736842105,6,10,11,6,0.01661198,0,Low,False
